example_id                                                                                        | status  | run_time              |
./spec/change_set_persisters/change_set_persister_spec.rb[1:40:11:1]                              | passed  | 1.24 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:40:12:1]                              | passed  | 0.92175 seconds       |
./spec/change_set_persisters/change_set_persister_spec.rb[1:41:1]                                 | passed  | 0.22281 seconds       |
./spec/change_set_persisters/change_set_persister_spec.rb[1:42:1]                                 | passed  | 5.57 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:42:2]                                 | passed  | 8.4 seconds           |
./spec/change_set_persisters/change_set_persister_spec.rb[1:43:1]                                 | passed  | 0.69335 seconds       |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:1:1]                               | passed  | 2.63 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:2:1]                               | passed  | 2.81 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:3:1]                               | passed  | 2.7 seconds           |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:4:1]                               | passed  | 2.55 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:5:1]                               | passed  | 2.76 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:44:6:1]                               | passed  | 0.2043 seconds        |
./spec/change_set_persisters/change_set_persister_spec.rb[1:45:1]                                 | passed  | 2.66 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:46:1]                                 | passed  | 2.64 seconds          |
./spec/change_set_persisters/change_set_persister_spec.rb[1:47:1]                                 | passed  | 0.18997 seconds       |
./spec/change_set_persisters/change_set_persister_spec.rb[1:48:1]                                 | passed  | 3.7 seconds           |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:1:1]                            | passed  | 0.02503 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:2:1]                            | passed  | 0.025 seconds         |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:3:1]                            | passed  | 0.02494 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:4:1:1]                          | passed  | 0.03805 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:4:2:1]                          | passed  | 0.0264 seconds        |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:4:3:1]                          | passed  | 0.08659 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:4:4:1]                          | passed  | 0.1846 seconds        |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:4:5:1]                          | passed  | 0.07667 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:5:1:1]                          | passed  | 0.04059 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:5:2:1]                          | passed  | 0.0377 seconds        |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:5:3:1]                          | passed  | 0.03734 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:6:1:1]                          | passed  | 2.71 seconds          |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:6:2:1]                          | passed  | 0.0475 seconds        |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:7:1]                            | passed  | 0.02502 seconds       |
./spec/change_sets/archival_media_collection_change_set_spec.rb[1:8:1]                            | passed  | 0.0249 seconds        |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:1:1]                            | passed  | 0.04842 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:1:2]                            | passed  | 0.04608 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:2:1]                            | passed  | 0.05828 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:2:2]                            | passed  | 0.05342 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:3:1]                            | passed  | 0.0472 seconds        |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:4:1]                            | passed  | 0.06671 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:5:1]                            | passed  | 0.04625 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:6:1]                            | passed  | 0.04818 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:1]                            | passed  | 0.14123 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:2]                            | passed  | 0.14415 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:3]                            | passed  | 0.13912 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:4:1]                          | passed  | 0.15748 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:4:2]                          | passed  | 0.15557 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:7:4:3]                          | passed  | 0.15676 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:8:1]                            | passed  | 0.04686 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:8:2]                            | passed  | 0.04801 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:1:8:3]                            | passed  | 0.04739 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:2:1]                              | passed  | 0.06423 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:3:1]                              | passed  | 0.05309 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:4:1]                              | passed  | 0.04688 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:5:1]                              | passed  | 0.04841 seconds       |
./spec/change_sets/boxless_ephemera_folder_change_set_spec.rb[1:6:1]                              | passed  | 0.04692 seconds       |
./spec/change_sets/cdl/resource_change_set_spec.rb[1:1]                                           | passed  | 0.02534 seconds       |
./spec/change_sets/cdl/resource_change_set_spec.rb[1:2]                                           | passed  | 0.02276 seconds       |
./spec/change_sets/cdl/resource_change_set_spec.rb[1:3:1]                                         | passed  | 0.02246 seconds       |
./spec/change_sets/change_set_spec.rb[1:1:1:1]                                                    | passed  | 0.02342 seconds       |
./spec/change_sets/change_set_spec.rb[1:1:2:1]                                                    | passed  | 0.0216 seconds        |
./spec/change_sets/change_set_spec.rb[1:1:3:1]                                                    | passed  | 0.0223 seconds        |
./spec/change_sets/change_set_spec.rb[1:1:4]                                                      | passed  | 0.07634 seconds       |
./spec/change_sets/change_set_spec.rb[1:1:5:1]                                                    | passed  | 0.07494 seconds       |
./spec/change_sets/change_set_spec.rb[1:2:1:1]                                                    | passed  | 0.02602 seconds       |
./spec/change_sets/change_set_spec.rb[1:2:2:1]                                                    | passed  | 0.02234 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:1:1]                                           | passed  | 0.0304 seconds        |
./spec/change_sets/collection_change_set_spec.rb[1:2:1]                                           | passed  | 0.03055 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:2:2:1]                                         | passed  | 0.03694 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:3:1]                                           | passed  | 0.02386 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:4:1]                                           | passed  | 0.02311 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:5:1]                                           | passed  | 0.02349 seconds       |
./spec/change_sets/collection_change_set_spec.rb[1:6:1]                                           | passed  | 0.0232 seconds        |
./spec/change_sets/collection_change_set_spec.rb[1:7:1]                                           | passed  | 0.02309 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:1]                                      | passed  | 0.02538 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:2]                                      | passed  | 0.02645 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:3]                                      | passed  | 0.02395 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:4]                                      | passed  | 0.02606 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:5]                                      | passed  | 0.04774 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:6]                                      | passed  | 0.03067 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:7]                                      | passed  | 0.02471 seconds       |
./spec/change_sets/concerns/date_range_property_spec.rb[1:8:1]                                    | passed  | 0.0757 seconds        |
./spec/change_sets/concerns/visibility_property_spec.rb[1:1:1]                                    | passed  | 0.0768 seconds        |
./spec/change_sets/concerns/visibility_property_spec.rb[1:1:2]                                    | passed  | 0.08072 seconds       |
./spec/change_sets/concerns/visibility_property_spec.rb[1:1:3]                                    | passed  | 0.07779 seconds       |
./spec/change_sets/concerns/visibility_property_spec.rb[1:1:4]                                    | passed  | 0.07838 seconds       |
./spec/change_sets/concerns/visibility_property_spec.rb[1:1:5]                                    | passed  | 0.0787 seconds        |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:1:1]                                         | passed  | 0.02591 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:1:2]                                         | passed  | 0.027 seconds         |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:2:1]                                         | passed  | 0.03215 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:2:2]                                         | passed  | 0.0292 seconds        |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:3:1]                                         | passed  | 0.02657 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:3:2:1]                                       | passed  | 0.32839 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:4:1:1]                                       | passed  | 0.03428 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:4:2:1]                                       | passed  | 0.03416 seconds       |
./spec/change_sets/ephemera_box_change_set_spec.rb[1:5:1]                                         | passed  | 0.02693 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:1:1]                                    | passed  | 0.04464 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:1:2]                                    | passed  | 0.04443 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:2:1]                                    | passed  | 0.05312 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:2:2]                                    | passed  | 0.05286 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:3:1]                                    | passed  | 0.04494 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:4:1]                                    | passed  | 0.05965 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:5:1]                                    | passed  | 0.04655 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:6:1]                                    | passed  | 0.04414 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:1]                                    | passed  | 0.14722 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:2]                                    | passed  | 0.1413 seconds        |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:3]                                    | passed  | 0.14416 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:4:1]                                  | passed  | 0.16352 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:4:2]                                  | passed  | 0.15926 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:7:4:3]                                  | passed  | 0.16206 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:8:1]                                    | passed  | 0.04668 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:8:2]                                    | passed  | 0.05095 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:1:8:3]                                    | passed  | 0.04564 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:2:1]                                      | passed  | 0.04473 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:3:1]                                      | passed  | 0.04454 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:4:1]                                      | passed  | 0.04432 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:5:1]                                      | passed  | 0.06368 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:6:1]                                      | passed  | 0.05107 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:7:1]                                      | passed  | 0.05186 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:8:1]                                      | passed  | 0.03008 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:9:1]                                      | passed  | 0.05204 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:10:1]                                     | passed  | 0.0447 seconds        |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:11:1]                                     | passed  | 0.04373 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:12:1]                                     | passed  | 0.04531 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:13:1]                                     | passed  | 0.04406 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:13:2]                                     | passed  | 0.04408 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:14:1:1]                                   | passed  | 0.05232 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:14:2:1]                                   | passed  | 0.06512 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:14:3:1]                                   | passed  | 0.05715 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:14:4:1]                                   | passed  | 0.05642 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:15:1:1]                                   | passed  | 0.08757 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:15:1:2]                                   | passed  | 0.06389 seconds       |
./spec/change_sets/ephemera_folder_change_set_spec.rb[1:16:1]                                     | passed  | 0.04494 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:1:1]                                     | passed  | 0.02279 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:2:1]                                     | passed  | 0.02359 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:3:1]                                     | passed  | 0.05782 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:4:1]                                     | passed  | 0.04043 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:5:1]                                     | passed  | 0.02275 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:6:1]                                     | passed  | 0.03639 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:6:2]                                     | passed  | 0.0351 seconds        |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:6:3:1]                                   | passed  | 0.04414 seconds       |
./spec/change_sets/ephemera_project_change_set_spec.rb[1:6:4:1]                                   | passed  | 0.04491 seconds       |
./spec/change_sets/ephemera_term_change_set_spec.rb[1:1:1]                                        | passed  | 0.03925 seconds       |
./spec/change_sets/ephemera_term_change_set_spec.rb[1:1:2:1]                                      | passed  | 0.04623 seconds       |
./spec/change_sets/ephemera_term_change_set_spec.rb[1:1:3:1]                                      | passed  | 0.03506 seconds       |
./spec/change_sets/ephemera_term_change_set_spec.rb[1:1:4:1]                                      | passed  | 0.04862 seconds       |
./spec/change_sets/ephemera_term_change_set_spec.rb[1:2:1]                                        | passed  | 0.03784 seconds       |
./spec/change_sets/ephemera_vocabulary_change_set_spec.rb[1:1:1]                                  | passed  | 0.02572 seconds       |
./spec/change_sets/ephemera_vocabulary_change_set_spec.rb[1:1:2:1]                                | passed  | 0.02492 seconds       |
./spec/change_sets/ephemera_vocabulary_change_set_spec.rb[1:1:3:1]                                | passed  | 0.02414 seconds       |
./spec/change_sets/ephemera_vocabulary_change_set_spec.rb[1:1:4:1]                                | passed  | 0.03348 seconds       |
./spec/change_sets/ephemera_vocabulary_change_set_spec.rb[1:2:1]                                  | passed  | 0.02647 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:1:1]                                                | passed  | 0.02411 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:2:1]                                                | passed  | 0.02298 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:3:1]                                                | passed  | 0.02257 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:4:1]                                                | passed  | 0.02301 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:5:1]                                                | passed  | 0.02285 seconds       |
./spec/change_sets/event_change_set_spec.rb[1:6:1]                                                | passed  | 0.0237 seconds        |
./spec/change_sets/event_change_set_spec.rb[1:7:1]                                                | passed  | 0.02256 seconds       |
./spec/change_sets/file_set_change_set_spec.rb[1:1:1]                                             | passed  | 0.02644 seconds       |
./spec/change_sets/numismatics/accession_change_set_spec.rb[1:1:1]                                | passed  | 0.02376 seconds       |
./spec/change_sets/numismatics/artist_change_set_spec.rb[1:1:1]                                   | passed  | 0.02313 seconds       |
./spec/change_sets/numismatics/attribute_change_set_spec.rb[1:1:1]                                | passed  | 0.02559 seconds       |
./spec/change_sets/numismatics/citation_change_set_spec.rb[1:1:1]                                 | passed  | 0.0227 seconds        |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:1:1]                                     | passed  | 0.03721 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:2:1]                                     | passed  | 0.04025 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:2:2]                                     | passed  | 0.03921 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:2:3]                                     | passed  | 0.03982 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:3:1:1]                                   | passed  | 0.05323 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:3:2:1]                                   | passed  | 0.05254 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:3:3:1]                                   | passed  | 0.04998 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:3:4:1]                                   | passed  | 0.04671 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:4:1:1]                                   | passed  | 0.03747 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:5:1]                                     | passed  | 0.03986 seconds       |
./spec/change_sets/numismatics/coin_change_set_spec.rb[1:6:1]                                     | passed  | 0.05342 seconds       |
./spec/change_sets/numismatics/firm_change_set_spec.rb[1:1:1]                                     | passed  | 0.02348 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:1:1]                                    | passed  | 0.04006 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:2:1]                                    | passed  | 0.04067 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:2:2]                                    | passed  | 0.03954 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:3:1]                                    | passed  | 0.03914 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:3:2:1]                                  | passed  | 0.16909 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:1:1]                                  | passed  | 0.05773 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:2:1]                                  | passed  | 0.05707 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:3:1]                                  | passed  | 0.05345 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:4:1]                                  | passed  | 0.05449 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:5:1]                                  | passed  | 0.05458 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:6:1]                                  | passed  | 0.05407 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:4:7:1]                                  | passed  | 0.05258 seconds       |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:5:1]                                    | passed  | 0.0402 seconds        |
./spec/change_sets/numismatics/issue_change_set_spec.rb[1:6:1]                                    | passed  | 0.0422 seconds        |
./spec/change_sets/numismatics/loan_change_set_spec.rb[1:1:1]                                     | passed  | 0.02337 seconds       |
./spec/change_sets/numismatics/monogram_change_set_spec.rb[1:1:1]                                 | passed  | 0.02522 seconds       |
./spec/change_sets/numismatics/note_change_set_spec.rb[1:1:1]                                     | passed  | 0.02501 seconds       |
./spec/change_sets/numismatics/person_change_set_spec.rb[1:1:1]                                   | passed  | 0.0261 seconds        |
./spec/change_sets/numismatics/place_change_set_spec.rb[1:1:1]                                    | passed  | 0.02359 seconds       |
./spec/change_sets/numismatics/provenance_change_set_spec.rb[1:1:1]                               | passed  | 0.0241 seconds        |
./spec/change_sets/numismatics/reference_change_set_spec.rb[1:1:1]                                | passed  | 0.02437 seconds       |
./spec/change_sets/numismatics/subject_change_set_spec.rb[1:1:1]                                  | passed  | 0.0242 seconds        |
./spec/change_sets/playlist_change_set_spec.rb[1:1:1]                                             | passed  | 0.03096 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:2:1:1]                                           | passed  | 0.03404 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:2:2:1]                                           | passed  | 0.03107 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:2:3:1]                                           | passed  | 0.09076 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:2:4:1]                                           | passed  | 0.02916 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:2:5:1]                                           | passed  | 0.02725 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:3:1]                                             | passed  | 0.02228 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:3:2]                                             | passed  | 0.02546 seconds       |
./spec/change_sets/playlist_change_set_spec.rb[1:4:1]                                             | passed  | 0.025 seconds         |
./spec/change_sets/preservation_object_change_set_spec.rb[1:1:1]                                  | passed  | 0.02966 seconds       |
./spec/change_sets/proxy_file_set_change_set_spec.rb[1:1:1]                                       | passed  | 0.02404 seconds       |
./spec/change_sets/proxy_file_set_change_set_spec.rb[1:2:1:1]                                     | passed  | 0.02746 seconds       |
./spec/change_sets/proxy_file_set_change_set_spec.rb[1:2:2:1]                                     | passed  | 0.02728 seconds       |
./spec/change_sets/proxy_file_set_change_set_spec.rb[1:3:1]                                       | passed  | 0.02274 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:1:1]                                      | passed  | 0.02463 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:1]                                      | passed  | 0.02562 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:2:1]                                    | passed  | 0.02641 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:3:1]                                    | passed  | 0.03105 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:4:1]                                    | passed  | 0.02805 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:5:1]                                    | passed  | 0.02626 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:6:1]                                    | passed  | 0.02642 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:7:1]                                    | passed  | 0.03193 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:8:1]                                    | passed  | 0.03207 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:9:1]                                    | passed  | 0.03254 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:10:1]                                   | passed  | 0.04239 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:11:1]                                   | passed  | 0.03553 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:2:12:1]                                   | passed  | 0.03666 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:3:1]                                      | passed  | 0.03121 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:4:1]                                      | passed  | 0.03819 seconds       |
./spec/change_sets/raster_resource_change_set_spec.rb[1:4:2:1]                                    | passed  | 0.0248 seconds        |
./spec/change_sets/raster_resource_change_set_spec.rb[1:5:1]                                      | passed  | 0.02404 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:1:1]                                            | passed  | 0.02423 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:1:2:1]                                          | passed  | 0.02815 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:1:3:1]                                          | passed  | 0.03788 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:1:4:1]                                          | passed  | 0.03413 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:1:5:1]                                          | passed  | 0.03265 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:2:1]                                            | passed  | 0.03135 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:2:2:1]                                          | passed  | 0.02341 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:3:1]                                            | passed  | 0.02388 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:4:1]                                            | passed  | 0.02368 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:5:1]                                            | passed  | 0.02515 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:6:1:1]                                          | passed  | 0.02505 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:7:1]                                            | passed  | 0.02357 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:8:1:1]                                          | passed  | 0.02388 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:8:2:1]                                          | passed  | 0.09789 seconds       |
./spec/change_sets/recording_change_set_spec.rb[1:9:1]                                            | passed  | 0.08276 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:1:1]                                          | passed  | 0.03049 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:2:1:1]                                        | passed  | 0.11339 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:2:2:1]                                        | passed  | 0.09441 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:2:3:1]                                        | passed  | 0.08754 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:2:4:1]                                        | passed  | 0.08713 seconds       |
./spec/change_sets/scanned_map_change_set_spec.rb[1:3:1]                                          | passed  | 0.03031 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:1:1]                                   | passed  | 0.07519 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:1]                                   | passed  | 0.03613 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:2:1]                                 | passed  | 0.10828 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:3:1]                                 | passed  | 0.0378 seconds        |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:4:1]                                 | passed  | 0.038 seconds         |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:5:1]                                 | passed  | 0.03162 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:6:1]                                 | passed  | 0.08789 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:7:1]                                 | passed  | 0.08383 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:8:1]                                 | passed  | 0.08276 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:9:1]                                 | passed  | 0.08496 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:10:1]                                | passed  | 0.08635 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:11:1]                                | passed  | 0.10406 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:12:1]                                | passed  | 0.09002 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:13:1]                                | passed  | 0.09002 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:14:1]                                | passed  | 0.03097 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:15:1]                                | passed  | 0.12841 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:15:2:1]                              | passed  | 0.03148 seconds       |
./spec/change_sets/scanned_resource_change_set_spec.rb[1:1:2:16:1]                                | passed  | 0.0306 seconds        |
